id,lat,lon,name,level,geocode_data,city,state,latlng,county
1395,44.310315,-120.843354,Pioneer Memorial Hospital - Prineville,4,"{u'geometry': {u'location': {u'lat': 44.310315, u'lng': -120.843354}, u'viewport': {u'northeast': {u'lat': 44.3116639802915, u'lng': -120.8420050197085}, u'southwest': {u'lat': 44.3089660197085, u'lng': -120.8447029802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1201', u'types': [u'street_number'], u'short_name': u'1201'}, {u'long_name': u'Northeast Elm Street', u'types': [u'route'], u'short_name': u'NE Elm St'}, {u'long_name': u'Prineville', u'types': [u'locality', u'political'], u'short_name': u'Prineville'}, {u'long_name': u'Crook County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Crook County'}, {u'long_name': u'Oregon', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'OR'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'97754', u'types': [u'postal_code'], u'short_name': u'97754'}], u'place_id': u'ChIJYxymqUQyuVQRyvYXdR3ZJHs', u'formatted_address': u'1201 NE Elm St, Prineville, OR 97754, USA', u'types': [u'street_address']}",Prineville,Oregon,"44.310315,-120.843354",Crook County
1466,44.3079003,-96.7664691,Brookings Hospital,5,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 44.3085318, u'lng': -96.76546189999999}, u'southwest': {u'lat': 44.30726869999999, u'lng': -96.76747619999999}}, u'viewport': {u'northeast': {u'lat': 44.3092492302915, u'lng': -96.76512006970849}, u'southwest': {u'lat': 44.3065512697085, u'lng': -96.7678180302915}}, u'location': {u'lat': 44.3079003, u'lng': -96.7664691}}, u'address_components': [{u'long_name': u'300', u'types': [u'street_number'], u'short_name': u'300'}, {u'long_name': u'22nd Avenue', u'types': [u'route'], u'short_name': u'22nd Ave'}, {u'long_name': u'Brookings', u'types': [u'locality', u'political'], u'short_name': u'Brookings'}, {u'long_name': u'Brookings County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Brookings County'}, {u'long_name': u'South Dakota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'SD'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'57006', u'types': [u'postal_code'], u'short_name': u'57006'}], u'place_id': u'ChIJLe1_S2GiiYcRYTevyA1cR-M', u'formatted_address': u'300 22nd Ave, Brookings, SD 57006, USA', u'types': [u'premise']}",Brookings,South Dakota,"44.3079003,-96.7664691",Brookings County
1931,44.3032702,-90.8550629,Black River Memorial Hospital,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 44.30362280000001, u'lng': -90.8544833}, u'southwest': {u'lat': 44.3029176, u'lng': -90.8556425}}, u'viewport': {u'northeast': {u'lat': 44.3046191802915, u'lng': -90.85371391970848}, u'southwest': {u'lat': 44.3019212197085, u'lng': -90.8564118802915}}, u'location': {u'lat': 44.3032702, u'lng': -90.8550629}}, u'address_components': [{u'long_name': u'711', u'types': [u'street_number'], u'short_name': u'711'}, {u'long_name': u'West Adams Street', u'types': [u'route'], u'short_name': u'W Adams St'}, {u'long_name': u'Black River Falls', u'types': [u'locality', u'political'], u'short_name': u'Black River Falls'}, {u'long_name': u'Jackson County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Jackson County'}, {u'long_name': u'Wisconsin', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WI'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'54615', u'types': [u'postal_code'], u'short_name': u'54615'}], u'place_id': u'ChIJYcdvWsLm_ocRemNQKprQ91U', u'formatted_address': u'711 W Adams St, Black River Falls, WI 54615, USA', u'types': [u'premise']}",Black River Falls,Wisconsin,"44.3032702,-90.8550629",Jackson County
847,44.2993652,-94.7273718,Sleepy Eye Medical Center,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 44.3003805, u'lng': -94.7273527}, u'southwest': {u'lat': 44.2993552, u'lng': -94.7273817}}, u'viewport': {u'northeast': {u'lat': 44.30121683029149, u'lng': -94.7260182197085}, u'southwest': {u'lat': 44.2985188697085, u'lng': -94.72871618029151}}, u'location': {u'lat': 44.2993652, u'lng': -94.7273718}}, u'address_components': [{u'long_name': u'400-498', u'types': [u'street_number'], u'short_name': u'400-498'}, {u'long_name': u'4th Avenue Northwest', u'types': [u'route'], u'short_name': u'4th Ave NW'}, {u'long_name': u'Sleepy Eye', u'types': [u'locality', u'political'], u'short_name': u'Sleepy Eye'}, {u'long_name': u'Brown County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Brown County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'56085', u'types': [u'postal_code'], u'short_name': u'56085'}, {u'long_name': u'1109', u'types': [u'postal_code_suffix'], u'short_name': u'1109'}], u'place_id': u'Ei00MDAtNDk4IDR0aCBBdmUgTlcsIFNsZWVweSBFeWUsIE1OIDU2MDg1LCBVU0E', u'formatted_address': u'400-498 4th Ave NW, Sleepy Eye, MN 56085, USA', u'types': [u'route', u'street_address']}",Sleepy Eye,Minnesota,"44.2993652,-94.7273718",Brown County
2075,44.2903782,-105.5181791,Campbell County Memorial Hospital,3,"{u'geometry': {u'location': {u'lat': 44.2903782, u'lng': -105.5181791}, u'viewport': {u'northeast': {u'lat': 44.2917271802915, u'lng': -105.5168301197085}, u'southwest': {u'lat': 44.2890292197085, u'lng': -105.5195280802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'501', u'types': [u'street_number'], u'short_name': u'501'}, {u'long_name': u'South Burma Avenue', u'types': [u'route'], u'short_name': u'South Burma Avenue'}, {u'long_name': u'Gillette', u'types': [u'locality', u'political'], u'short_name': u'Gillette'}, {u'long_name': u'Campbell County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Campbell County'}, {u'long_name': u'Wyoming', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WY'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'82716', u'types': [u'postal_code'], u'short_name': u'82716'}], u'place_id': u'ChIJB6spdkCUNFMRZzmXqq8xjWU', u'formatted_address': u'501 South Burma Avenue, Gillette, WY 82716, USA', u'types': [u'street_address']}",Gillette,Wyoming,"44.2903782,-105.5181791",Campbell County
1396,44.2887313,-121.1694987,St. Charles Redmond,3,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 44.2891276, u'lng': -121.1689371}, u'southwest': {u'lat': 44.2882885, u'lng': -121.1701307}}, u'viewport': {u'northeast': {u'lat': 44.2900570302915, u'lng': -121.1681849197085}, u'southwest': {u'lat': 44.2873590697085, u'lng': -121.1708828802915}}, u'location': {u'lat': 44.288708, u'lng': -121.1695339}}, u'address_components': [{u'long_name': u'St Charles Medical Center - Redmond', u'types': [u'premise'], u'short_name': u'St Charles Medical Center - Redmond'}, {u'long_name': u'Northwest Larch Avenue', u'types': [u'route'], u'short_name': u'NW Larch Ave'}, {u'long_name': u'Redmond', u'types': [u'locality', u'political'], u'short_name': u'Redmond'}, {u'long_name': u'Deschutes County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Deschutes County'}, {u'long_name': u'Oregon', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'OR'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'97756', u'types': [u'postal_code'], u'short_name': u'97756'}], u'place_id': u'ChIJVwQeoOwqv1QRiYDSIBZ8JCg', u'formatted_address': u'St Charles Medical Center - Redmond, NW Larch Ave, Redmond, OR 97756, USA', u'types': [u'premise']}",Redmond,Oregon,"44.2887313,-121.1694987",Deschutes County
785,44.28842,-93.257442,District One Hospital,4,"{u'geometry': {u'location': {u'lat': 44.28842, u'lng': -93.257442}, u'viewport': {u'northeast': {u'lat': 44.28976898029151, u'lng': -93.2560930197085}, u'southwest': {u'lat': 44.28707101970851, u'lng': -93.25879098029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'200', u'types': [u'street_number'], u'short_name': u'200'}, {u'long_name': u'State Avenue', u'types': [u'route'], u'short_name': u'State Ave'}, {u'long_name': u'Faribault', u'types': [u'locality', u'political'], u'short_name': u'Faribault'}, {u'long_name': u'Rice County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Rice County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'55021', u'types': [u'postal_code'], u'short_name': u'55021'}, {u'long_name': u'6339', u'types': [u'postal_code_suffix'], u'short_name': u'6339'}], u'place_id': u'ChIJlzp5keL59ocRkvcQEemn-GU', u'formatted_address': u'200 State Ave, Faribault, MN 55021, USA', u'types': [u'street_address']}",Faribault,Minnesota,"44.28842,-93.257442",Rice County
1925,44.2786071,-88.3940059,Appleton Medical Center,3,"{u'geometry': {u'location': {u'lat': 44.2786071, u'lng': -88.3940059}, u'viewport': {u'northeast': {u'lat': 44.27995608029151, u'lng': -88.3926569197085}, u'southwest': {u'lat': 44.27725811970851, u'lng': -88.3953548802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1818', u'types': [u'street_number'], u'short_name': u'1818'}, {u'long_name': u'North Meade Street', u'types': [u'route'], u'short_name': u'N Meade St'}, {u'long_name': u'Appleton', u'types': [u'locality', u'political'], u'short_name': u'Appleton'}, {u'long_name': u'Outagamie County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Outagamie County'}, {u'long_name': u'Wisconsin', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WI'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'54911', u'types': [u'postal_code'], u'short_name': u'54911'}], u'place_id': u'ChIJAeBvOCmxA4gRtQIq6Bd_Okg', u'formatted_address': u'1818 N Meade St, Appleton, WI 54911, USA', u'types': [u'street_address']}",Appleton,Wisconsin,"44.2786071,-88.3940059",Outagamie County
861,44.2719735,-96.1301641,Tyler Healthcare Center Avera,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 44.2723232, u'lng': -96.1296263}, u'southwest': {u'lat': 44.2716238, u'lng': -96.130702}}, u'viewport': {u'northeast': {u'lat': 44.2733224802915, u'lng': -96.1288151697085}, u'southwest': {u'lat': 44.2706245197085, u'lng': -96.13151313029151}}, u'location': {u'lat': 44.2719735, u'lng': -96.1301641}}, u'address_components': [{u'long_name': u'240', u'types': [u'street_number'], u'short_name': u'240'}, {u'long_name': u'Willow Street', u'types': [u'route'], u'short_name': u'Willow St'}, {u'long_name': u'Tyler', u'types': [u'locality', u'political'], u'short_name': u'Tyler'}, {u'long_name': u'Lincoln County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Lincoln County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'56178', u'types': [u'postal_code'], u'short_name': u'56178'}], u'place_id': u'ChIJaXQIQvU0iocRWleuwzhDFZ8', u'formatted_address': u'240 Willow St, Tyler, MN 56178, USA', u'types': [u'premise']}",Tyler,Minnesota,"44.2719735,-96.1301641",Lincoln County
1926,44.2483278,-88.4028549,St. Elizabeth Hospital,3,"{u'geometry': {u'location': {u'lat': 44.2483278, u'lng': -88.4028549}, u'viewport': {u'northeast': {u'lat': 44.24967678029149, u'lng': -88.40150591970848}, u'southwest': {u'lat': 44.2469788197085, u'lng': -88.40420388029149}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1506', u'types': [u'street_number'], u'short_name': u'1506'}, {u'long_name': u'South Oneida Street', u'types': [u'route'], u'short_name': u'S Oneida St'}, {u'long_name': u'Appleton', u'types': [u'locality', u'political'], u'short_name': u'Appleton'}, {u'long_name': u'Outagamie County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Outagamie County'}, {u'long_name': u'Wisconsin', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WI'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'54915', u'types': [u'postal_code'], u'short_name': u'54915'}, {u'long_name': u'1305', u'types': [u'postal_code_suffix'], u'short_name': u'1305'}], u'place_id': u'ChIJ2-ErIk23A4gRg9DPjqL15bo', u'formatted_address': u'1506 S Oneida St, Appleton, WI 54915, USA', u'types': [u'street_address']}",Appleton,Wisconsin,"44.2483278,-88.4028549",Outagamie County
848,44.2464842,-94.9710659,Mayo Clinic Health System in Springfield,4,"{u'geometry': {u'location': {u'lat': 44.2464842, u'lng': -94.9710659}, u'viewport': {u'northeast': {u'lat': 44.2478331802915, u'lng': -94.9697169197085}, u'southwest': {u'lat': 44.2451352197085, u'lng': -94.97241488029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'625', u'types': [u'street_number'], u'short_name': u'625'}, {u'long_name': u'North Jackson Avenue', u'types': [u'route'], u'short_name': u'N Jackson Ave'}, {u'long_name': u'Springfield', u'types': [u'locality', u'political'], u'short_name': u'Springfield'}, {u'long_name': u'Brown County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Brown County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'56087', u'types': [u'postal_code'], u'short_name': u'56087'}], u'place_id': u'ChIJ8Wz0fYTW9IcRx2NnNndNhZk', u'formatted_address': u'625 N Jackson Ave, Springfield, MN 56087, USA', u'types': [u'street_address']}",Springfield,Minnesota,"44.2464842,-94.9710659",Brown County
859,44.2322636,-95.6067702,Sanford Tracy Medical Center,4,"{u'geometry': {u'location': {u'lat': 44.232481, u'lng': -95.60746}, u'viewport': {u'northeast': {u'lat': 44.2338299802915, u'lng': -95.60611101970848}, u'southwest': {u'lat': 44.2311320197085, u'lng': -95.6088089802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'249', u'types': [u'street_number'], u'short_name': u'249'}, {u'long_name': u'5th Street East', u'types': [u'route'], u'short_name': u'5th St E'}, {u'long_name': u'Tracy', u'types': [u'locality', u'political'], u'short_name': u'Tracy'}, {u'long_name': u'Lyon County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Lyon County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'56175', u'types': [u'postal_code'], u'short_name': u'56175'}], u'place_id': u'ChIJF9oTa1cCi4cRGkVIdjz4Cy4', u'formatted_address': u'249 5th St E, Tracy, MN 56175, USA', u'types': [u'street_address']}",Tracy,Minnesota,"44.2322636,-95.6067702",Lyon County
1988,44.187021,-88.4537599,Theda Clark Medical Center,2,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 44.1882162, u'lng': -88.4528727}, u'southwest': {u'lat': 44.1858258, u'lng': -88.4546472}}, u'viewport': {u'northeast': {u'lat': 44.1883699802915, u'lng': -88.4524109697085}, u'southwest': {u'lat': 44.18567201970851, u'lng': -88.4551089302915}}, u'location': {u'lat': 44.187021, u'lng': -88.4537599}}, u'address_components': [{u'long_name': u'130', u'types': [u'street_number'], u'short_name': u'130'}, {u'long_name': u'2nd Street', u'types': [u'route'], u'short_name': u'2nd St'}, {u'long_name': u'Neenah', u'types': [u'locality', u'political'], u'short_name': u'Neenah'}, {u'long_name': u'Winnebago County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Winnebago County'}, {u'long_name': u'Wisconsin', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WI'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'54956', u'types': [u'postal_code'], u'short_name': u'54956'}, {u'long_name': u'2883', u'types': [u'postal_code_suffix'], u'short_name': u'2883'}], u'place_id': u'ChIJ_4HBku64A4gR-GUkRmnmOPE', u'formatted_address': u'130 2nd St, Neenah, WI 54956, USA', u'types': [u'premise']}",Neenah,Wisconsin,"44.187021,-88.4537599",Winnebago County
2031,44.1829883,-89.2461514,Wild Rose Community Memorial Hospital,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 44.1834085, u'lng': -89.2424655}, u'southwest': {u'lat': 44.18296369999999, u'lng': -89.246177}}, u'viewport': {u'northeast': {u'lat': 44.1845350802915, u'lng': -89.2424655}, u'southwest': {u'lat': 44.1818371197085, u'lng': -89.246177}}, u'location': {u'lat': 44.1829644, u'lng': -89.2461342}}, u'address_components': [{u'long_name': u'600', u'types': [u'street_number'], u'short_name': u'600'}, {u'long_name': u'Grove Avenue', u'types': [u'route'], u'short_name': u'Grove Ave'}, {u'long_name': u'Wild Rose', u'types': [u'locality', u'political'], u'short_name': u'Wild Rose'}, {u'long_name': u'Waushara County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Waushara County'}, {u'long_name': u'Wisconsin', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WI'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'54984', u'types': [u'postal_code'], u'short_name': u'54984'}], u'place_id': u'Eic2MDAgR3JvdmUgQXZlLCBXaWxkIFJvc2UsIFdJIDU0OTg0LCBVU0E', u'formatted_address': u'600 Grove Ave, Wild Rose, WI 54984, USA', u'types': [u'route', u'street_address']}",Wild Rose,Wisconsin,"44.1829883,-89.2461514",Waushara County
